"governor.position","governor.word","governor.tag","governor.category","governors.parent.category","conjunction.word","conjunction.tag","coordination.category","coordinations.parent.category","antecedent.category","no.conjuncts","L.conjunct","L.category","L.head.word","L.head.tag","L.head.category","L.words","L.tokens","L.syllables","L.chars","R.conjunct","R.category","R.head.word","R.head.tag","R.head.category","R.words","R.tokens","R.syllables","R.chars","sentence","sent_id","double.governor"
0,,,,,"lecz","conj","zdanie","wypowiedzenie",,2,"Metoda obliczania stałych materiałowych ma zauważalny wpływ na wyniki modelu,","zdanie","ma","fin:sg:ter:imperf","formaczas",10,11,27,77,"bez względu na użytą procedurę obliczania stałych materiałowych maksymalna temperatura w plazmie pozostaje niższa niż otrzymana z pomiarów spektralnych","zdanie","pozostaje","fin:sg:ter:imperf","formaczas",19,19,50,151,"Metoda obliczania stałych materiałowych ma zauważalny wpływ na wyniki modelu, lecz bez względu na użytą procedurę obliczania stałych materiałowych maksymalna temperatura w plazmie pozostaje niższa niż otrzymana z pomiarów spektralnych.","NKJP_1M_3201000036/morph_1-p/morph_1.56-s",
0,,,,,"lecz","conj","zdanie","wypowiedzenie",,2,"Praworęczność Hunta czyniła różnicę o tyle, iż lewe ramię miał Nicholas gorzej umięśnione i unerwione,","zdanie","czyniła","praet:sg:f:imperf","formaczas",15,17,33,102,"przy tak małej odległości od celu Ranger łatwo to kompensował","zdanie","kompensował","praet:sg:m2:imperf","formaczas",10,10,20,61,"Praworęczność Hunta czyniła różnicę o tyle, iż lewe ramię miał Nicholas gorzej umięśnione i unerwione, lecz przy tak małej odległości od celu Ranger łatwo to kompensował.","NKJP_1M_2002000173/morph_8-p/morph_8.46-s",
"L","jest","fin:sg:ter:imperf","formaczas","fwe","lecz","conj","fno","fw","zdanie",2,"napojem,","fno","napojem","subst:sg:inst:m3","formarzecz",1,2,3,8,"pożywnym pokarmem, dzięki któremu mieszkańcy Dachu Świata łatwiej znoszą przenikliwy chłód i wiatr","fno","pokarmem","subst:sg:inst:m3","formarzecz",13,14,30,98,"Tybetańska herbata nie jest napojem, lecz pożywnym pokarmem, dzięki któremu mieszkańcy Dachu Świata łatwiej znoszą przenikliwy chłód i wiatr.","NKJP_1M_1204900000001/morph_131-p/morph_131.45-s",
"L","jest","fin:sg:ter:imperf","formaczas","fwe","lecz","conj","fno","fw","zdanie",2,"intelektualistą,","fno","intelektualistą","subst:sg:inst:m1","formarzecz",1,2,6,16,"knajakiem","fno","knajakiem","subst:sg:inst:m1","formarzecz",1,1,3,9,"Woody Allen w najnowszym filmie co drugie słowo mówi ""fuck""; czy to znaczy, że nie jest już intelektualistą, lecz knajakiem?","NKJP_1M_1104000000300/morph_2-p/morph_2.79-s",
0,,,,,"lecz","conj","zdanie","wypowiedzenie",,2,"Prawdą jest, że miała wielu kochanków,","zdanie","jest","fin:sg:ter:imperf","formaczas",6,8,12,38,"sama ich wybierała","zdanie","wybierała","praet:sg:f:imperf","formaczas",3,3,7,18,"Prawdą jest, że miała wielu kochanków, lecz sama ich wybierała.","NKJP_1M_2004000000311/morph_17-p/morph_17.64-s",
"L","że","comp","spójnik","fzd","lecz","conj","zdanie","fzd","fzd",2,"wcale nie była skończoną pięknością,","zdanie","była","praet:sg:f:imperf","formaczas",5,6,11,36,"tylko doprowadziła do artyzmu trudną sztukę makijażu","zdanie","doprowadziła","praet:sg:f:perf","formaczas",7,7,19,52,"Przy okazji zauważył, że wcale nie była skończoną pięknością, lecz tylko doprowadziła do artyzmu trudną sztukę makijażu.","NKJP_1M_2004000055/morph_4-p/morph_4.62-s",
"L","zamiast","prep:gen","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"renty","fno","renty","subst:sg:gen:f","formarzecz",1,1,2,5,"jej części","fno","części","subst:sg:gen:f","formarzecz",2,2,3,10,"Z ważnych powodów sąd może na żądanie poszkodowanego przyznać mu zamiast renty lub jej części odszkodowanie jednorazowe.","NKJP_1M_6102000001/morph_1-p/morph_1.41-s",
"L","jako","prep:nom","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"nieczyste","fno","nieczyste","adj:pl:nom:n:pos","formaprzym",1,1,3,9,"złe","fno","złe","adj:pl:nom:n:pos","formaprzym",1,1,1,3,"W kontekście tej wypowiedzi postawmy nieco szersze pytanie: Czy ciekawość i zainteresowanie sprawami seksu, pragnienia seksualne, które budzą się w młodym człowieku, mogą być ocenianie jako nieczyste lub złe?","NKJP_1M_3301000001/morph_16-p/morph_16.85-s",
"L","celu","subst:sg:loc:m3","formarzecz","fno","lub","conj","fno","fno","fno",2,"przeróbki (wzbogacenia)","fno","przeróbki","subst:sg:gen:f","formarzecz",2,4,8,23,"składowania","fno","składowania","ger:sg:gen:n:imperf:aff","formarzecz",1,1,4,11,"Projekt, który na razie przeszedł dopiero pierwsze czytanie, sprawi, że Rosja będzie przyjmować zużyte paliwo jądrowe z innych krajów w celu przeróbki (wzbogacenia) lub składowania.","NKJP_1M_1202900066/morph_7-p/morph_7.59-s",
"L","w","prep:loc:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"marcu","fno","marcu","subst:sg:loc:m3","formarzecz",1,1,2,5,"kwietniu","fno","kwietniu","subst:sg:loc:m3","formarzecz",1,1,2,8,"Lilak pospolity możemy rozmnażać z nasion zbieranych od października do listopada, a wysiewanych do gruntu w marcu lub kwietniu.","NKJP_1M_1202900062/morph_5-p/morph_5.23-s",
"L","to","pred","formaczas","fwe","lub","conj","fno","fw","zdanie",2,"miasto","fno","miasto","subst:sg:nom:n","formarzecz",1,1,2,6,"osiedle","fno","osiedle","subst:sg:nom:n","formarzecz",1,1,2,7,"Wiadomo tylko, że puram to w wiekszości języków indyjskich miasto lub osiedle.","NKJP_1M_1202900001004/morph_25-p/morph_25.53-s",
"L","wskutek","prep:gen","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"wypadku przy pracy","fno","wypadku","subst:sg:gen:m3","formarzecz",3,3,6,18,"choroby zawodowej","fno","choroby","subst:sg:gen:f","formarzecz",2,2,7,17,"Jeżeli wykonawca stał się niezdolny do dotychczasowej pracy wskutek wypadku przy pracy lub choroby zawodowej, nakładca powinien powierzyć mu inną odpowiednią pracę.","NKJP_1M_6101001355/morph_1-p/morph_1.30-s",
"L","Można","pred","formaczas","fwe","lub","conj","fwe","fw","zdanie",2,"wysłać SMS-a, e-maila","fwe","wysłać","inf:perf","formaczas",3,4,5,21,"połączyć się z Internetem","fwe","połączyć","inf:perf","formaczas",4,4,9,25,"Można wysłać SMS-a, e-maila lub połączyć się z Internetem.","NKJP_1M_1305000000635/morph_1-p/morph_1.51-s",
"L","przez","prep:acc:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"nazistów","fno","nazistów","subst:pl:acc:m1","formarzecz",1,1,3,8,"komunistów","fno","komunistów","subst:pl:acc:m1","formarzecz",1,1,4,10,"Polski rząd będzie musiał również ustalić lub uzupełnić już istniejące procedury zwrotu lub rekompensat za ""majątek zagrabiony przez nazistów lub komunistów"" .","NKJP_1M_1303900001/morph_304-p/morph_304.47-s",
"L","procedury","subst:pl:acc:f","formarzecz","fno","lub","conj","fno","fno","fno",2,"zwrotu","fno","zwrotu","subst:sg:gen:m3","formarzecz",1,1,2,6,"rekompensat za ""majątek zagrabiony przez nazistów lub komunistów""","fno","rekompensat","subst:pl:gen:f","formarzecz",8,10,22,65,"Polski rząd będzie musiał również ustalić lub uzupełnić już istniejące procedury zwrotu lub rekompensat za ""majątek zagrabiony przez nazistów lub komunistów"" .","NKJP_1M_1303900001/morph_304-p/morph_304.47-s",
"L","musiał","praet:sg:m3:imperf","przyzlo","formaczas","lub","conj","fwe","fwe","zdanie",2,"ustalić","fwe","ustalić","inf:perf","formaczas",1,1,2,7,"uzupełnić","fwe","uzupełnić","inf:perf","formaczas",1,1,3,9,"Polski rząd będzie musiał również ustalić lub uzupełnić już istniejące procedury zwrotu lub rekompensat za ""majątek zagrabiony przez nazistów lub komunistów"" .","NKJP_1M_1303900001/morph_304-p/morph_304.47-s",
"L","na","prep:acc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"Mercedesa","fno","Mercedesa","subst:sg:acc:m2","formarzecz",1,1,4,9,"BMW","fno","BMW","subst:sg:acc:n","formarzecz",1,1,1,3,"Gdyby kierownictwo ZUS zdecydowało się na Mercedesa lub BMW, to koszt jednego samochodu przekroczyłby 200 tys. nowych złotych.","NKJP_1M_1303900001/morph_264-p/morph_264.73-s",
"L","w","prep:loc:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"Skorpionie","fno","Skorpionie","subst:sg:loc:m2","formarzecz",1,1,3,10,"Koziorożcu","fno","Koziorożcu","subst:sg:loc:m2","formarzecz",1,1,4,10,"Przy ascendencie w Skorpionie lub Koziorożcu, nieoczekiwane wydarzenia mogą skomplikować życie.","NKJP_1M_3302000020/morph_23-p/morph_23.35-s",
"L","podawane","ppas:pl:nom:f:imperf:aff","formaprzym","fpt","lub","conj","fps","fpt","fpt",2,"dożylnie","fps","dożylnie","adv:pos","formaprzys",1,1,3,8,"doodbytniczo","fps","doodbytniczo","adv:pos","formaprzys",1,1,5,12,"U kotów lekiem z wyboru są pochodne benzodwuazepiny podawane dożylnie lub doodbytniczo.","NKJP_1M_4scal-KOT/morph_13-p/morph_13.53-s",
"L","na","prep:acc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"samochód","fno","samochód","subst:sg:acc:m3","formarzecz",1,1,3,8,"klienta","fno","klienta","subst:sg:acc:m1","formarzecz",1,1,2,7,"Bujająca się na silnym wietrze, tuż nad głowami tankujących, mogła spaść na samochód lub klienta.","NKJP_1M_1305000001482/morph_1-p/morph_1.33-s",
"L","we","prep:acc:wok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"wtorek","fno","wtorek","subst:sg:acc:m3","formarzecz",1,1,2,6,"środę","fno","środę","subst:sg:acc:f","formarzecz",1,1,2,5,"Rzecznik Nafty Polskiej Krzysztof Nering poinformował PG, że zarząd Nafty może podjąć decyzję o podpisaniu umowy z Roth Energy już we wtorek lub środę.","NKJP_1M_1305000001406/morph_1-p/morph_1.64-s",
"L","czuje","fin:sg:ter:imperf","formaczas","fwe","lub","conj","fno","fno","zdanie",2,"kanarek","fno","kanarek","subst:sg:nom:m2","formarzecz",1,1,3,7,"świnka morska","fno","świnka","subst:sg:nom:f","formarzecz",2,2,4,13,"Będą to dowody popełnienia przestępstwa, za które obywatel może pójść za kratki i poznać, jak się czuje jego kanarek lub świnka morska zapuszkowane na dożywocie w klatce.","NKJP_1M_4scal-NIE/morph_525-p/morph_525.49-s",
"L","stwierdza","fin:sg:ter:imperf","formaczas","fwe","lub","conj","fno","fw","zdanie",2,"ich modyfikacje","fno","modyfikacje","subst:pl:acc:f","formarzecz",2,2,6,15,"rodzaje pośrednie","fno","rodzaje","subst:pl:acc:m3","formarzecz",2,2,6,17,"Poza wymienionymi, charakterystycznymi rodzajami przebiegu akumulacji w ciągu roku stwierdza się ich modyfikacje lub rodzaje pośrednie.","NKJP_1M_3202000000087/morph_10-p/morph_10.57-s",
"L","to","pred","formaczas","fwe","lub","conj","fno","fw","zdanie",2,"combi","fno","combi","subst:sg:nom:n","formarzecz",1,1,2,5,"van","fno","van","subst:sg:nom:m3","formarzecz",1,1,1,3,"Jeżeli nasz samochód to combi lub van, a zwierzak jest duży, możemy przewozić go w odpowiednio przygotowanym bagażniku.","NKJP_1M_1303900005/morph_4-p/morph_4.37-s",
"L","można","pred","formaczas","fwe","lub","conj","fwe","fw","zdanie",2,"go ponownie naładować","fwe","naładować","inf:perf","formaczas",3,3,8,21,"po prostu wymienić roztwory na już naładowane","fwe","wymienić","inf:perf","formaczas",7,7,16,45,"Po rozładowaniu akumulatora można go ponownie naładować lub po prostu wymienić roztwory na już naładowane.","NKJP_1M_1204900000001/morph_19-p/morph_19.29-s",
"L","pozie","subst:sg:loc:f","formarzecz","fno","lub","conj","fno","fno","fno",2,"modlitwy","fno","modlitwy","subst:sg:gen:f","formarzecz",1,1,3,8,"zadumy","fno","zadumy","subst:sg:gen:f","formarzecz",1,1,3,6,"Fotoreporterzy utrwalili polityka w pozie modlitwy lub zadumy nad grobem dziewczynki.","NKJP_1M_1202900001009/morph_7-p/morph_7.54-s",
"L","Dziergała","praet:sg:f:imperf","formaczas","fwe","lub","conj","fwe","fl","zdanie",2,"czytając przy tym trudne książki","fwe","czytając","pcon:imperf","formaczas",5,5,9,32,"oglądając filmy","fwe","oglądając","pcon:imperf","formaczas",2,2,5,15,"Dziergała je błyskawicznie, czytając przy tym trudne książki lub oglądając filmy.","NKJP_1M_3302000004/morph_8-p/morph_8.54-s",
"L","by","comp","spójnik","fzd","lub","conj","fwe","ff","fzd",2,"zachowały polską mowę","fwe","zachowały","praet:pl:n:perf","formaczas",3,3,8,21,"do niej wróciły","fwe","wróciły","praet:pl:n:perf","formaczas",3,3,5,15,"- Tam powszechnym marzeniem naszych rodaków jest, by ich dzieci zachowały polską mowę lub do niej wróciły - mówił prezydent.","NKJP_1M_1305000001323/morph_1-p/morph_1.57-s",
"L","poprzez","prep:acc:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"dewaluację złotego","fno","dewaluację","subst:sg:acc:f","formarzecz",2,2,7,18,"wprowadzenie ceł wyrównawczych","fno","wprowadzenie","ger:sg:acc:n:perf:aff","formarzecz",3,3,9,30,"Jedni chcą go zlikwidować poprzez dewaluację złotego lub wprowadzenie ceł wyrównawczych, inni kładą nacisk na przyciąganie kapitału zagranicznego i zwiększenie konkurencyjności naszej gospodarki poprzez jej konfrontację z gospodarkami Zachodu.","NKJP_1M_1202000006/morph_180-p/morph_180.46-s",
"R","powoduje","fin:sg:ter:imperf","formaczas","fwe","lub","conj","fno","fw","zdanie",2,"Przewaga któregokolwiek układu skurczowego","fno","Przewaga","subst:sg:nom:f","formarzecz",4,4,14,42,"niedowład któregokolwiek układu rozkurczowego","fno","niedowład","subst:sg:nom:m3","formarzecz",4,4,15,45,"Przewaga któregokolwiek układu skurczowego lub niedowład któregokolwiek układu rozkurczowego powoduje skurcz mięśni gładkich oskrzeli.","NKJP_1M_3301000003/morph_3-p/morph_3.45-s",
"L","na","prep:acc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"alergen","fno","alergen","subst:sg:acc:m3","formarzecz",1,1,2,7,"inny czynnik powodujący powstanie zapalenia","fno","czynnik","subst:sg:acc:m3","formarzecz",5,5,16,43,"Musi dojść do ekspozycji na alergen lub inny czynnik powodujący powstanie zapalenia.","NKJP_1M_3301000003/morph_19-p/morph_19.13-s",
"L","o","prep:acc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"upust","fno","upust","subst:sg:acc:m3","formarzecz",1,1,1,5,"rozłożenie na raty należności","fno","rozłożenie","ger:sg:acc:n:perf:aff","formarzecz",4,4,11,29,"Mężczyzna próbował prosić w ratuszu o upust lub rozłożenie na raty należności.","NKJP_1M_SuperExpress/morph_146-p/morph_146.13-s",
"L","pozostawienie","ger:sg:acc:n:perf:aff","formarzecz","fno","lub","conj","fno","fw","fno",2,"obrączki","fno","obrączki","subst:sg:gen:f","formarzecz",1,1,3,8,"innej bezwartościowej rzeczy","fno","rzeczy","subst:sg:gen:f","formarzecz",3,3,9,28,"Sprytny oszust jest przekonujący, swym ofiarom proponuje pozostawienie obrączki lub innej bezwartościowej rzeczy w zastaw i zwrot gotówki za kilkadziesiąt minut.","NKJP_1M_SuperExpress/morph_128-p/morph_128.39-s",
"L","naciągano","imps:imperf","formaczas","fwe","lub","conj","fno","fw","zdanie",3,12,"fno",12,"num:pl:acc:f:rec","formalicz",1,1,3,2,"18 strun","fno",18,"num:pl:acc:f:rec","formalicz",2,2,4,8,"Naciąg strun odbywał się jednocześnie dla całego masztu, czyli w zależności od typu masztu naciągano 12, 16 lub 18 strun.","NKJP_1M_1202900023/morph_3-p/morph_3.43-s",
"R","widocznych","adj:pl:gen:m3:pos","formaprzym","fpt","lub","conj","fps","fpt","fpt",2,"mniej","fps","mniej","adv:com","formaprzys",1,1,1,5,"bardziej","fps","bardziej","adv:com","formaprzys",1,1,2,8,"Późna edukacja malarska spowodowała, że jego dorobek nie jest wolny od licznych, mniej lub bardziej widocznych błędów warsztatowych.","NKJP_1M_3302000011/morph_3-p/morph_3.21-s",
"L","budynkach","subst:pl:loc:m3","formarzecz","fno","lub","conj","fpt","fno","fno",2,"szkolnych","fpt","szkolnych","adj:pl:loc:m3:pos","formaprzym",1,1,2,9,"koszarowych","fpt","koszarowych","adj:pl:loc:m3:pos","formaprzym",1,1,4,11,"W Hongkongu spędzałem codziennie kilka godzin w szpitalach zaimprowizowanych naprędce w budynkach szkolnych lub koszarowych.","NKJP_1M_3102000000075/morph_4-p/morph_4.46-s",
"R","dotyczy","fin:sg:ter:imperf","formaczas","fwe","lub","conj","fno","fno","zdanie",2,"udziału","fno","udziału","subst:sg:gen:m3","formarzecz",1,1,2,7,"zachowania się","fno","zachowania","ger:sg:gen:n:perf:aff","formarzecz",2,2,5,14,"Sędzia, którego udziału lub zachowania się w procesie poprzednim dotyczy skarga, wyłączony jest od orzekania w postępowaniu ze skargi o wznowienie.","NKJP_1M_6101000367/morph_7-p/morph_7.24-s",
"R","oraz","conj","spójnik","fno","lub","conj","fno","fno","fno",2,"jednej","fno","jednej","adj:sg:gen:f:pos","formaprzym",1,1,2,6,"wielu dziedzin działalności człowieka","fno","wielu","num:pl:gen:f:congr","formalicz",4,4,11,37,"Muzea mogą być tworzone dla jednej lub wielu dziedzin działalności człowieka oraz tworów natury.","NKJP_1M_6101000898/morph_1-p/morph_1.15-s",
"R","czekał","praet:sg:m3:imperf","formaczas","fwe","lub","conj","fps","fl","zdanie",2,"Dziś","fps","Dziś","adv","formaprzys",1,1,1,4,"wczoraj","fps","wczoraj","adv","formaprzys",1,1,2,7,"Dziś lub wczoraj czekał cię ""lepszy jeszcze stan"".","NKJP_1M_6114000000001/morph_1-p/morph_1.11-s",
"L","za","prep:acc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"piękne","fno","piękne","adj:pl:acc:f:pos","formaprzym",1,1,2,6,"praktyczne","fno","praktyczne","adj:pl:acc:f:pos","formaprzym",1,1,3,10,"Wśród propozycji damskich nakryć bywają i takie, których za nic w świecie nie można uznać za piękne lub praktyczne.","NKJP_1M_1302900005/morph_74-p/morph_74.49-s",
"L","Można","pred","formaczas","fwe","lub","conj","fwe","fw","zdanie",2,"wysyłać SMS","fwe","wysyłać","inf:imperf","formaczas",2,2,4,11,"zadzwonić pod specjalny numer z telefonu stacjonarnego","fwe","zadzwonić","inf:perf","formaczas",7,7,19,54,"Można też wysyłać SMS lub zadzwonić pod specjalny numer z telefonu stacjonarnego.","NKJP_1M_1302900005/morph_72-p/morph_72.72-s",
"L","w","prep:loc:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"Kinszasie","fno","Kinszasie","subst:sg:loc:f","formarzecz",1,1,3,9,"Nereire","fno","Nereire","subst:sg:loc:n","formarzecz",1,1,3,7,"Chyba tylko w Kinszasie lub Nereire.","NKJP_1M_2004000005/morph_8-p/morph_8.81-s",
"L","można","pred","formaczas","fwe","lub","conj","fwe","fwe","zdanie",3,"dostać","fwe","dostać","inf:perf","formaczas",1,1,2,6,"wylicytować na aukcji","fwe","wylicytować","inf:perf","formaczas",3,3,8,21,"Artystyczne kalendarze, wydawane przez pasjonatów dla prestiżu i zabawy, można jedynie dostać, wylosować lub wylicytować na aukcji.","NKJP_1M_1202910000002/morph_14-p/morph_14.33-s",
"L","od","prep:gen:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"telewizora","fno","telewizora","subst:sg:gen:m3","formarzecz",1,1,5,10,"komputera","fno","komputera","subst:sg:gen:m3","formarzecz",1,1,4,9,"W tym czasie należy je więc całkowicie odizolować od telewizora lub komputera - zaleca broszura wydana przez AAP.","NKJP_1M_1305000000210/morph_1-p/morph_1.19-s",
"L","ich","ppron3:pl:acc:m1:ter:akc:npraep","zaimos","fno","lub","conj","fpt","fno","fno",2,"przytulających się","fpt","przytulających","pact:pl:acc:m1:imperf:aff","formaprzym",2,2,6,18,"całujących","fpt","całujących","pact:pl:acc:m1:imperf:aff","formaprzym",1,1,4,10,"Potem często pokazywano ich przytulających się lub całujących.","NKJP_1M_1305000000631/morph_1-p/morph_1.52-s",
"L","otrzymywali~ście","praet:pl:m1:imperf~aglt:pl:sec:imperf:nwok","formaczas","fwe","lub","conj","fno","fw","zdanie",2,"jakieś rozkazy, instrukcje,","fno","rozkazy","subst:pl:acc:m3","formarzecz",3,5,8,27,"chociażby sygnały o przygotowywanej operacji wojskowej przeciwko Polsce","fno","sygnały","subst:pl:acc:m3","formarzecz",8,8,24,71,"- Czy jako dowódca dywizji otrzymywaliście jakieś rozkazy, instrukcje, lub chociażby sygnały o przygotowywanej operacji wojskowej przeciwko Polsce?","NKJP_1M_3102000033/morph_5-p/morph_5.54-s","tak"
"L","z","prep:inst:nwok","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"przyjaciółmi","fno","przyjaciółmi","subst:pl:inst:m1","formarzecz",1,1,4,12,"kolegami","fno","kolegami","subst:pl:inst:m1","formarzecz",1,1,4,8,"W pierwszych dniach tygodnia czekają Cię ożywione spotkania z przyjaciółmi lub kolegami.","NKJP_1M_DP1980/morph_7-p/morph_7.68-s",
"L","o","prep:loc","przyimek","fpm","lub","conj","fno","fpm","fpm",2,"różnych barwach","fno","barwach","subst:pl:loc:f","formarzecz",2,2,4,15,"tonach","fno","tonach","subst:pl:loc:m3","formarzecz",1,1,2,6,"Obrazy cyfrowe składają się z połączonych ze sobą pikseli o różnych barwach lub tonach.","NKJP_1M_1202910000003/morph_10-p/morph_10.20-s",
"L","urządzenia","subst:sg:gen:n","formarzecz","fno","lub","conj","fno","fno","fno",2,"komputera","fno","komputera","subst:sg:gen:m3","formarzecz",1,1,4,9,"terminala","fno","terminala","subst:sg:gen:m3","formarzecz",1,1,4,9,"TR (Terminal Ready) - sygnalizuje gotowość urządzenia DTE (komputera lub terminala) do wysyłania i odbioru danych.","NKJP_1M_1202910000003/morph_21-p/morph_21.48-s",
"L","taśmie","subst:sg:loc:f","formarzecz","fno","lub","conj","fpt","fno","fno",2,"wideo","fpt","wideo","adj:sg:loc:f:pos","formaprzym",1,1,2,5,"magnetofonowej","fpt","magnetofonowej","adj:sg:loc:f:pos","formaprzym",1,1,6,14,"Warto zadbać o zapis wywiadu na taśmie wideo lub magnetofonowej.","NKJP_1M_3302000000202/morph_1-p/morph_1.51-s",
